source_file,problem_id,model_name,prompt_name,repeat,legacy_parse_success,loc,sloc,comments,blank,cc_avg,cc_max,cc_sum,halstead_volume,halstead_difficulty,halstead_effort,halstead_vocabulary,halstead_length,halstead_bugs,maintainability_index,token_length,functional_pass
outputs\raw\humaneval_040__claude_model__basic__r1.json,humaneval_040,claude_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__basic__r2.json,humaneval_040,claude_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__basic__r3.json,humaneval_040,claude_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__basic__r4.json,humaneval_040,claude_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__basic__r5.json,humaneval_040,claude_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__concise__r1.json,humaneval_040,claude_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,32,
outputs\raw\humaneval_040__claude_model__concise__r2.json,humaneval_040,claude_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,32,
outputs\raw\humaneval_040__claude_model__concise__r3.json,humaneval_040,claude_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,32,
outputs\raw\humaneval_040__claude_model__concise__r4.json,humaneval_040,claude_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,32,
outputs\raw\humaneval_040__claude_model__concise__r5.json,humaneval_040,claude_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,32,
outputs\raw\humaneval_040__claude_model__constraint__r1.json,humaneval_040,claude_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__constraint__r2.json,humaneval_040,claude_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__constraint__r3.json,humaneval_040,claude_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__constraint__r4.json,humaneval_040,claude_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__constraint__r5.json,humaneval_040,claude_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,66.30378356664205,40,
outputs\raw\humaneval_040__claude_model__optimized__r1.json,humaneval_040,claude_model,optimized,,True,16.0,16.0,0.0,0.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,58.012290213003716,60,
outputs\raw\humaneval_040__claude_model__optimized__r2.json,humaneval_040,claude_model,optimized,,True,16.0,16.0,0.0,0.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,58.012290213003716,60,
outputs\raw\humaneval_040__claude_model__optimized__r3.json,humaneval_040,claude_model,optimized,,True,16.0,16.0,0.0,0.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,58.012290213003716,60,
outputs\raw\humaneval_040__claude_model__optimized__r4.json,humaneval_040,claude_model,optimized,,True,16.0,16.0,0.0,0.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,58.012290213003716,60,
outputs\raw\humaneval_040__claude_model__optimized__r5.json,humaneval_040,claude_model,optimized,,True,16.0,16.0,0.0,0.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,58.012290213003716,60,
outputs\raw\humaneval_040__claude_model__readable__r1.json,humaneval_040,claude_model,readable,,True,30.0,11.0,0.0,4.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,81.78509332664784,108,
outputs\raw\humaneval_040__claude_model__readable__r2.json,humaneval_040,claude_model,readable,,True,30.0,11.0,0.0,4.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,81.78509332664784,108,
outputs\raw\humaneval_040__claude_model__readable__r3.json,humaneval_040,claude_model,readable,,True,30.0,11.0,0.0,4.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,81.78509332664784,108,
outputs\raw\humaneval_040__claude_model__readable__r4.json,humaneval_040,claude_model,readable,,True,30.0,11.0,0.0,4.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,81.78509332664784,108,
outputs\raw\humaneval_040__claude_model__readable__r5.json,humaneval_040,claude_model,readable,,True,30.0,11.0,0.0,4.0,5.0,5.0,5.0,79.95445336320968,1.9090909090909092,152.64032005703666,14.0,21.0,0.026651484454403226,81.78509332664784,108,
outputs\raw\humaneval_040__deepseek_model__basic__r1.json,humaneval_040,deepseek_model,basic,,True,24.0,8.0,0.0,1.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,75.263026317955,95,
outputs\raw\humaneval_040__deepseek_model__basic__r2.json,humaneval_040,deepseek_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__basic__r3.json,humaneval_040,deepseek_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__basic__r4.json,humaneval_040,deepseek_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__basic__r5.json,humaneval_040,deepseek_model,basic,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__concise__r1.json,humaneval_040,deepseek_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__concise__r2.json,humaneval_040,deepseek_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__concise__r3.json,humaneval_040,deepseek_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__concise__r4.json,humaneval_040,deepseek_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__concise__r5.json,humaneval_040,deepseek_model,concise,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__constraint__r1.json,humaneval_040,deepseek_model,constraint,,True,26.0,10.0,0.0,1.0,6.0,6.0,6.0,68.53238859703687,1.6363636363636365,112.14390861333307,14.0,18.0,0.022844129532345624,80.22331166339603,101,
outputs\raw\humaneval_040__deepseek_model__constraint__r2.json,humaneval_040,deepseek_model,constraint,,True,24.0,8.0,0.0,1.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,75.263026317955,95,
outputs\raw\humaneval_040__deepseek_model__constraint__r3.json,humaneval_040,deepseek_model,constraint,,True,24.0,8.0,0.0,1.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,75.263026317955,95,
outputs\raw\humaneval_040__deepseek_model__constraint__r4.json,humaneval_040,deepseek_model,constraint,,True,8.0,8.0,0.0,0.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,67.61838807065925,36,
outputs\raw\humaneval_040__deepseek_model__constraint__r5.json,humaneval_040,deepseek_model,constraint,,True,26.0,10.0,0.0,1.0,6.0,6.0,6.0,96.0,2.6666666666666665,256.0,16.0,24.0,0.032,79.19838943830496,105,
outputs\raw\humaneval_040__deepseek_model__optimized__r1.json,humaneval_040,deepseek_model,optimized,,True,16.0,16.0,0.0,0.0,7.0,7.0,7.0,187.29612798276648,5.25,983.304671909524,22.0,42.0,0.06243204266092216,56.87957300017325,63,
outputs\raw\humaneval_040__deepseek_model__optimized__r2.json,humaneval_040,deepseek_model,optimized,,True,16.0,16.0,0.0,0.0,7.0,7.0,7.0,187.29612798276648,5.25,983.304671909524,22.0,42.0,0.06243204266092216,56.87957300017325,63,
outputs\raw\humaneval_040__deepseek_model__optimized__r3.json,humaneval_040,deepseek_model,optimized,,True,16.0,16.0,0.0,0.0,7.0,7.0,7.0,187.29612798276648,5.25,983.304671909524,22.0,42.0,0.06243204266092216,56.87957300017325,63,
outputs\raw\humaneval_040__deepseek_model__optimized__r4.json,humaneval_040,deepseek_model,optimized,,True,16.0,16.0,0.0,0.0,7.0,7.0,7.0,187.29612798276648,5.25,983.304671909524,22.0,42.0,0.06243204266092216,56.87957300017325,63,
outputs\raw\humaneval_040__deepseek_model__optimized__r5.json,humaneval_040,deepseek_model,optimized,,True,18.0,18.0,0.0,0.0,8.0,8.0,8.0,203.5602880225656,5.294117647058823,1077.6721130606413,23.0,45.0,0.0678534293408552,55.376008184514035,69,
outputs\raw\humaneval_040__deepseek_model__readable__r1.json,humaneval_040,deepseek_model,readable,,True,27.0,10.0,0.0,2.0,6.0,6.0,6.0,96.0,2.6666666666666665,256.0,16.0,24.0,0.032,79.19838943830496,105,
outputs\raw\humaneval_040__deepseek_model__readable__r2.json,humaneval_040,deepseek_model,readable,,True,37.0,19.0,0.0,3.0,8.0,8.0,8.0,203.5602880225656,5.294117647058823,1077.6721130606413,23.0,45.0,0.0678534293408552,82.55599831117105,129,
outputs\raw\humaneval_040__deepseek_model__readable__r3.json,humaneval_040,deepseek_model,readable,,True,33.0,17.0,0.0,1.0,6.0,6.0,6.0,134.8862737612612,3.3846153846153846,456.5381573458072,17.0,33.0,0.044962091253753736,84.09803143737585,120,
outputs\raw\humaneval_040__deepseek_model__readable__r4.json,humaneval_040,deepseek_model,readable,,True,24.0,8.0,0.0,1.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,75.263026317955,95,
outputs\raw\humaneval_040__deepseek_model__readable__r5.json,humaneval_040,deepseek_model,readable,,True,24.0,8.0,0.0,1.0,5.0,5.0,5.0,51.89147427955947,1.1111111111111112,57.65719364395497,11.0,15.0,0.01729715809318649,75.263026317955,95,
outputs\raw\humaneval_040__gpt5_model__basic__r1.json,humaneval_040,gpt5_model,basic,,True,40.0,31.0,2.0,2.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,74.98995980405016,175,
outputs\raw\humaneval_040__gpt5_model__basic__r2.json,humaneval_040,gpt5_model,basic,,True,38.0,29.0,2.0,2.0,8.0,8.0,8.0,249.9824559469954,5.666666666666667,1416.5672503663072,28.0,52.0,0.08332748531566514,76.64198672674434,169,
outputs\raw\humaneval_040__gpt5_model__basic__r3.json,humaneval_040,gpt5_model,basic,,True,40.0,31.0,2.0,2.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,74.98995980405016,175,
outputs\raw\humaneval_040__gpt5_model__basic__r4.json,humaneval_040,gpt5_model,basic,,True,43.0,33.0,3.0,2.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,74.84795751989253,189,
outputs\raw\humaneval_040__gpt5_model__basic__r5.json,humaneval_040,gpt5_model,basic,,True,44.0,32.0,4.0,3.0,8.0,8.0,8.0,272.4807970712782,5.25,1430.5241846242104,31.0,55.0,0.09082693235709273,76.28839507422511,195,
outputs\raw\humaneval_040__gpt5_model__concise__r1.json,humaneval_040,gpt5_model,concise,,True,26.0,23.0,1.0,2.0,8.0,8.0,8.0,222.90509710918678,5.052631578947368,1126.257332762207,25.0,48.0,0.0743016990363956,64.88710792859494,93,
outputs\raw\humaneval_040__gpt5_model__concise__r2.json,humaneval_040,gpt5_model,concise,,True,26.0,23.0,1.0,2.0,8.0,8.0,8.0,222.90509710918678,5.052631578947368,1126.257332762207,25.0,48.0,0.0743016990363956,64.88710792859494,98,
outputs\raw\humaneval_040__gpt5_model__concise__r3.json,humaneval_040,gpt5_model,concise,,True,22.0,21.0,0.0,1.0,8.0,8.0,8.0,203.5602880225656,5.294117647058823,1077.6721130606413,23.0,45.0,0.0678534293408552,53.91563332299265,80,
outputs\raw\humaneval_040__gpt5_model__concise__r4.json,humaneval_040,gpt5_model,concise,,True,26.0,23.0,1.0,2.0,8.0,8.0,8.0,222.90509710918678,5.052631578947368,1126.257332762207,25.0,48.0,0.0743016990363956,64.88710792859494,95,
outputs\raw\humaneval_040__gpt5_model__concise__r5.json,humaneval_040,gpt5_model,concise,,True,24.0,22.0,1.0,1.0,8.0,8.0,8.0,201.7383500317309,5.970588235294118,1204.4966193070993,24.0,44.0,0.06724611667724363,66.00339746882302,83,
outputs\raw\humaneval_040__gpt5_model__constraint__r1.json,humaneval_040,gpt5_model,constraint,,True,49.0,32.0,4.0,8.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,76.37336986861666,193,
outputs\raw\humaneval_040__gpt5_model__constraint__r2.json,humaneval_040,gpt5_model,constraint,,True,52.0,35.0,4.0,8.0,8.0,8.0,8.0,300.0,5.32,1596.0,32.0,60.0,0.1,75.32586286236815,202,
outputs\raw\humaneval_040__gpt5_model__constraint__r3.json,humaneval_040,gpt5_model,constraint,,True,51.0,32.0,6.0,8.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,77.68074676821064,225,
outputs\raw\humaneval_040__gpt5_model__constraint__r4.json,humaneval_040,gpt5_model,constraint,,True,42.0,32.0,3.0,2.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,75.43134772626911,187,
outputs\raw\humaneval_040__gpt5_model__constraint__r5.json,humaneval_040,gpt5_model,constraint,,True,43.0,32.0,3.0,3.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,75.48714627660516,187,
outputs\raw\humaneval_040__gpt5_model__optimized__r1.json,humaneval_040,gpt5_model,optimized,,True,38.0,34.0,2.0,2.0,8.0,8.0,8.0,300.0,5.32,1596.0,32.0,60.0,0.1,64.3932073640261,154,
outputs\raw\humaneval_040__gpt5_model__optimized__r2.json,humaneval_040,gpt5_model,optimized,,True,41.0,32.0,2.0,2.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,74.43448135421676,174,
outputs\raw\humaneval_040__gpt5_model__optimized__r3.json,humaneval_040,gpt5_model,optimized,,True,36.0,32.0,2.0,2.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,65.16539076388368,146,
outputs\raw\humaneval_040__gpt5_model__optimized__r4.json,humaneval_040,gpt5_model,optimized,,True,41.0,31.0,2.0,3.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,74.98995980405016,173,
outputs\raw\humaneval_040__gpt5_model__optimized__r5.json,humaneval_040,gpt5_model,optimized,,True,40.0,31.0,2.0,2.0,8.0,8.0,8.0,245.1751010249378,5.5,1348.4630556371578,28.0,51.0,0.08172503367497927,75.41639557279991,165,
outputs\raw\humaneval_040__gpt5_model__readable__r1.json,humaneval_040,gpt5_model,readable,,True,43.0,31.0,3.0,4.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,76.08825073493284,184,
outputs\raw\humaneval_040__gpt5_model__readable__r2.json,humaneval_040,gpt5_model,readable,,True,49.0,32.0,4.0,8.0,8.0,8.0,8.0,264.97209216286,5.326086956521739,1411.2644039108848,30.0,54.0,0.08832403072095334,76.37336986861666,196,
outputs\raw\humaneval_040__gpt5_model__readable__r3.json,humaneval_040,gpt5_model,readable,,True,49.0,32.0,4.0,8.0,8.0,8.0,8.0,245.1751010249378,5.5,1348.4630556371578,28.0,51.0,0.08172503367497927,76.74400708703038,195,
outputs\raw\humaneval_040__gpt5_model__readable__r4.json,humaneval_040,gpt5_model,readable,,True,49.0,32.0,4.0,8.0,8.0,8.0,8.0,245.1751010249378,5.5,1348.4630556371578,28.0,51.0,0.08172503367497927,76.74400708703038,188,
outputs\raw\humaneval_040__gpt5_model__readable__r5.json,humaneval_040,gpt5_model,readable,,True,43.0,31.0,2.0,5.0,8.0,8.0,8.0,269.8789827584685,5.478260869565218,1478.4674707637841,30.0,55.0,0.08995966091948951,74.98995980405016,176,
outputs\raw\humaneval_041__claude_model__basic__r1.json,humaneval_041,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__basic__r2.json,humaneval_041,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__basic__r3.json,humaneval_041,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__basic__r4.json,humaneval_041,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__basic__r5.json,humaneval_041,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__concise__r1.json,humaneval_041,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__concise__r2.json,humaneval_041,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__concise__r3.json,humaneval_041,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__concise__r4.json,humaneval_041,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__concise__r5.json,humaneval_041,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
outputs\raw\humaneval_041__claude_model__constraint__r1.json,humaneval_041,claude_model,constraint,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,7,
