problem_id,task_id,model_name,prompt_name,num_successful_candidates,baseline_file,reranked_file,baseline_repeat_idx,reranked_repeat_idx,baseline_complexity,reranked_complexity,improvement,improved
humaneval_040,HumanEval/40,claude_model,optimized,5,humaneval_040__claude_model__optimized__r1.json,humaneval_040__claude_model__optimized__r1.json,1,1,16.067797,16.067797,0.0,False
humaneval_040,HumanEval/40,claude_model,readable,5,humaneval_040__claude_model__readable__r1.json,humaneval_040__claude_model__readable__r1.json,1,1,16.059406,16.059406,0.0,False
humaneval_040,HumanEval/40,deepseek_model,basic,5,humaneval_040__deepseek_model__basic__r1.json,humaneval_040__deepseek_model__basic__r1.json,1,1,17.075,17.075,0.0,False
humaneval_040,HumanEval/40,deepseek_model,concise,5,humaneval_040__deepseek_model__concise__r1.json,humaneval_040__deepseek_model__concise__r1.json,1,1,17.076923,17.076923,0.0,False
humaneval_040,HumanEval/40,deepseek_model,constraint,5,humaneval_040__deepseek_model__constraint__r1.json,humaneval_040__deepseek_model__constraint__r2.json,1,2,18.090909,17.075,1.0159090000000006,True
humaneval_040,HumanEval/40,deepseek_model,optimized,5,humaneval_040__deepseek_model__optimized__r1.json,humaneval_040__deepseek_model__optimized__r1.json,1,1,16.059701,16.059701,0.0,False
humaneval_040,HumanEval/40,deepseek_model,readable,5,humaneval_040__deepseek_model__readable__r1.json,humaneval_040__deepseek_model__readable__r3.json,1,3,18.085106,16.068376,2.016729999999999,True
humaneval_040,HumanEval/40,gpt5_model,basic,5,humaneval_040__gpt5_model__basic__r1.json,humaneval_040__gpt5_model__basic__r2.json,1,2,20.051587,19.051724,0.9998630000000013,True
humaneval_040,HumanEval/40,gpt5_model,concise,5,humaneval_040__gpt5_model__concise__r1.json,humaneval_040__gpt5_model__concise__r5.json,1,5,18.065089,17.060976,1.0041130000000003,True
humaneval_040,HumanEval/40,gpt5_model,constraint,5,humaneval_040__gpt5_model__constraint__r1.json,humaneval_040__gpt5_model__constraint__r2.json,1,2,20.052209,20.046263,0.005946000000001561,True
humaneval_040,HumanEval/40,gpt5_model,optimized,5,humaneval_040__gpt5_model__optimized__r1.json,humaneval_040__gpt5_model__optimized__r5.json,1,5,20.045455,19.049587,0.9958680000000015,True
humaneval_040,HumanEval/40,gpt5_model,readable,5,humaneval_040__gpt5_model__readable__r1.json,humaneval_040__gpt5_model__readable__r4.json,1,4,20.050584,19.048193,1.0023909999999994,True
humaneval_041,HumanEval/41,claude_model,basic,5,humaneval_041__claude_model__basic__r1.json,humaneval_041__claude_model__basic__r1.json,1,1,7.083333,7.083333,0.0,False
humaneval_041,HumanEval/41,claude_model,concise,5,humaneval_041__claude_model__concise__r1.json,humaneval_041__claude_model__concise__r1.json,1,1,7.083333,7.083333,0.0,False
humaneval_041,HumanEval/41,claude_model,constraint,5,humaneval_041__claude_model__constraint__r1.json,humaneval_041__claude_model__constraint__r4.json,1,4,7.083333,7.076923,0.006409999999999805,True
humaneval_041,HumanEval/41,claude_model,optimized,5,humaneval_041__claude_model__optimized__r1.json,humaneval_041__claude_model__optimized__r1.json,1,1,7.083333,7.083333,0.0,False
humaneval_041,HumanEval/41,claude_model,readable,5,humaneval_041__claude_model__readable__r1.json,humaneval_041__claude_model__readable__r1.json,1,1,7.033333,7.033333,0.0,False
humaneval_041,HumanEval/41,deepseek_model,basic,5,humaneval_041__deepseek_model__basic__r1.json,humaneval_041__deepseek_model__basic__r1.json,1,1,7.066667,7.066667,0.0,False
humaneval_041,HumanEval/41,deepseek_model,concise,5,humaneval_041__deepseek_model__concise__r1.json,humaneval_041__deepseek_model__concise__r1.json,1,1,7.076923,7.076923,0.0,False
humaneval_041,HumanEval/41,deepseek_model,constraint,5,humaneval_041__deepseek_model__constraint__r1.json,humaneval_041__deepseek_model__constraint__r1.json,1,1,7.066667,7.066667,0.0,False
humaneval_041,HumanEval/41,deepseek_model,optimized,5,humaneval_041__deepseek_model__optimized__r1.json,humaneval_041__deepseek_model__optimized__r1.json,1,1,7.066667,7.066667,0.0,False
humaneval_041,HumanEval/41,deepseek_model,readable,5,humaneval_041__deepseek_model__readable__r1.json,humaneval_041__deepseek_model__readable__r1.json,1,1,7.066667,7.066667,0.0,False
humaneval_041,HumanEval/41,gpt5_model,basic,5,humaneval_041__gpt5_model__basic__r1.json,humaneval_041__gpt5_model__basic__r1.json,1,1,10.111111,10.111111,0.0,False
humaneval_041,HumanEval/41,gpt5_model,concise,5,humaneval_041__gpt5_model__concise__r1.json,humaneval_041__gpt5_model__concise__r4.json,1,4,13.101449,10.111111,2.9903380000000013,True
humaneval_041,HumanEval/41,gpt5_model,constraint,1,humaneval_041__gpt5_model__constraint__r3.json,humaneval_041__gpt5_model__constraint__r3.json,3,3,10.111111,10.111111,0.0,False
humaneval_041,HumanEval/41,gpt5_model,optimized,5,humaneval_041__gpt5_model__optimized__r1.json,humaneval_041__gpt5_model__optimized__r2.json,1,2,14.057971,11.08,2.977971,True
humaneval_041,HumanEval/41,gpt5_model,readable,4,humaneval_041__gpt5_model__readable__r1.json,humaneval_041__gpt5_model__readable__r3.json,1,3,15.093333,10.111111,4.982222,True
humaneval_042,HumanEval/42,claude_model,basic,5,humaneval_042__claude_model__basic__r1.json,humaneval_042__claude_model__basic__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,claude_model,concise,5,humaneval_042__claude_model__concise__r1.json,humaneval_042__claude_model__concise__r1.json,1,1,8.055556,8.055556,0.0,False
humaneval_042,HumanEval/42,claude_model,constraint,5,humaneval_042__claude_model__constraint__r1.json,humaneval_042__claude_model__constraint__r1.json,1,1,10.0625,10.0625,0.0,False
humaneval_042,HumanEval/42,claude_model,optimized,5,humaneval_042__claude_model__optimized__r1.json,humaneval_042__claude_model__optimized__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,claude_model,readable,5,humaneval_042__claude_model__readable__r1.json,humaneval_042__claude_model__readable__r1.json,1,1,8.04,8.04,0.0,False
humaneval_042,HumanEval/42,deepseek_model,basic,5,humaneval_042__deepseek_model__basic__r1.json,humaneval_042__deepseek_model__basic__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,deepseek_model,concise,5,humaneval_042__deepseek_model__concise__r1.json,humaneval_042__deepseek_model__concise__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,deepseek_model,constraint,5,humaneval_042__deepseek_model__constraint__r1.json,humaneval_042__deepseek_model__constraint__r1.json,1,1,10.0625,10.0625,0.0,False
humaneval_042,HumanEval/42,deepseek_model,optimized,5,humaneval_042__deepseek_model__optimized__r1.json,humaneval_042__deepseek_model__optimized__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,deepseek_model,readable,5,humaneval_042__deepseek_model__readable__r1.json,humaneval_042__deepseek_model__readable__r1.json,1,1,8.05,8.05,0.0,False
humaneval_042,HumanEval/42,gpt5_model,basic,5,humaneval_042__gpt5_model__basic__r1.json,humaneval_042__gpt5_model__basic__r2.json,1,2,8.03125,8.030303,0.0009470000000000312,True
humaneval_042,HumanEval/42,gpt5_model,concise,5,humaneval_042__gpt5_model__concise__r1.json,humaneval_042__gpt5_model__concise__r1.json,1,1,8.03125,8.03125,0.0,False
humaneval_042,HumanEval/42,gpt5_model,constraint,5,humaneval_042__gpt5_model__constraint__r1.json,humaneval_042__gpt5_model__constraint__r1.json,1,1,11.065574,11.065574,0.0,False
humaneval_042,HumanEval/42,gpt5_model,optimized,5,humaneval_042__gpt5_model__optimized__r1.json,humaneval_042__gpt5_model__optimized__r4.json,1,4,9.043478,8.03125,1.0122280000000003,True
humaneval_042,HumanEval/42,gpt5_model,readable,5,humaneval_042__gpt5_model__readable__r1.json,humaneval_042__gpt5_model__readable__r3.json,1,3,18.065041,9.069767,8.995274,True
humaneval_043,HumanEval/43,claude_model,basic,5,humaneval_043__claude_model__basic__r1.json,humaneval_043__claude_model__basic__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,claude_model,concise,5,humaneval_043__claude_model__concise__r1.json,humaneval_043__claude_model__concise__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,claude_model,constraint,5,humaneval_043__claude_model__constraint__r1.json,humaneval_043__claude_model__constraint__r1.json,1,1,14.09434,14.09434,0.0,False
humaneval_043,HumanEval/43,claude_model,optimized,5,humaneval_043__claude_model__optimized__r1.json,humaneval_043__claude_model__optimized__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,claude_model,readable,5,humaneval_043__claude_model__readable__r1.json,humaneval_043__claude_model__readable__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,deepseek_model,basic,5,humaneval_043__deepseek_model__basic__r1.json,humaneval_043__deepseek_model__basic__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,deepseek_model,concise,5,humaneval_043__deepseek_model__concise__r1.json,humaneval_043__deepseek_model__concise__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,deepseek_model,constraint,5,humaneval_043__deepseek_model__constraint__r1.json,humaneval_043__deepseek_model__constraint__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,deepseek_model,optimized,5,humaneval_043__deepseek_model__optimized__r1.json,humaneval_043__deepseek_model__optimized__r1.json,1,1,11.111111,11.111111,0.0,False
humaneval_043,HumanEval/43,deepseek_model,readable,5,humaneval_043__deepseek_model__readable__r1.json,humaneval_043__deepseek_model__readable__r1.json,1,1,11.105263,11.105263,0.0,False
humaneval_043,HumanEval/43,gpt5_model,basic,5,humaneval_043__gpt5_model__basic__r1.json,humaneval_043__gpt5_model__basic__r1.json,1,1,12.080645,12.080645,0.0,False
humaneval_043,HumanEval/43,gpt5_model,concise,5,humaneval_043__gpt5_model__concise__r1.json,humaneval_043__gpt5_model__concise__r2.json,1,2,16.077922,12.083333,3.9945890000000013,True
humaneval_043,HumanEval/43,gpt5_model,constraint,5,humaneval_043__gpt5_model__constraint__r1.json,humaneval_043__gpt5_model__constraint__r4.json,1,4,19.053398,16.040462,3.012936,True
humaneval_043,HumanEval/43,gpt5_model,optimized,5,humaneval_043__gpt5_model__optimized__r1.json,humaneval_043__gpt5_model__optimized__r4.json,1,4,15.049689,12.080645,2.9690440000000002,True
humaneval_043,HumanEval/43,gpt5_model,readable,5,humaneval_043__gpt5_model__readable__r1.json,humaneval_043__gpt5_model__readable__r3.json,1,3,17.048309,15.037838,2.010470999999999,True
humaneval_044,HumanEval/44,claude_model,basic,5,humaneval_044__claude_model__basic__r1.json,humaneval_044__claude_model__basic__r1.json,1,1,12.074074,12.074074,0.0,False
humaneval_044,HumanEval/44,claude_model,concise,5,humaneval_044__claude_model__concise__r1.json,humaneval_044__claude_model__concise__r1.json,1,1,12.076923,12.076923,0.0,False
humaneval_044,HumanEval/44,claude_model,constraint,5,humaneval_044__claude_model__constraint__r1.json,humaneval_044__claude_model__constraint__r1.json,1,1,12.070175,12.070175,0.0,False
humaneval_044,HumanEval/44,claude_model,optimized,5,humaneval_044__claude_model__optimized__r1.json,humaneval_044__claude_model__optimized__r1.json,1,1,12.076923,12.076923,0.0,False
humaneval_044,HumanEval/44,claude_model,readable,5,humaneval_044__claude_model__readable__r1.json,humaneval_044__claude_model__readable__r1.json,1,1,11.04878,11.04878,0.0,False
humaneval_044,HumanEval/44,deepseek_model,basic,5,humaneval_044__deepseek_model__basic__r1.json,humaneval_044__deepseek_model__basic__r1.json,1,1,12.065574,12.065574,0.0,False
humaneval_044,HumanEval/44,deepseek_model,concise,5,humaneval_044__deepseek_model__concise__r1.json,humaneval_044__deepseek_model__concise__r1.json,1,1,12.065574,12.065574,0.0,False
humaneval_044,HumanEval/44,deepseek_model,constraint,5,humaneval_044__deepseek_model__constraint__r1.json,humaneval_044__deepseek_model__constraint__r1.json,1,1,12.060606,12.060606,0.0,False
humaneval_044,HumanEval/44,deepseek_model,optimized,5,humaneval_044__deepseek_model__optimized__r1.json,humaneval_044__deepseek_model__optimized__r1.json,1,1,12.065574,12.065574,0.0,False
humaneval_044,HumanEval/44,deepseek_model,readable,5,humaneval_044__deepseek_model__readable__r1.json,humaneval_044__deepseek_model__readable__r2.json,1,2,11.056338,11.051948,0.004390000000000782,True
humaneval_044,HumanEval/44,gpt5_model,basic,5,humaneval_044__gpt5_model__basic__r1.json,humaneval_044__gpt5_model__basic__r4.json,1,4,16.06993,15.065217,1.0047129999999989,True
humaneval_044,HumanEval/44,gpt5_model,concise,5,humaneval_044__gpt5_model__concise__r1.json,humaneval_044__gpt5_model__concise__r2.json,1,2,15.068182,14.0625,1.0056820000000002,True
humaneval_044,HumanEval/44,gpt5_model,constraint,5,humaneval_044__gpt5_model__constraint__r1.json,humaneval_044__gpt5_model__constraint__r1.json,1,1,15.072368,15.072368,0.0,False
humaneval_044,HumanEval/44,gpt5_model,optimized,5,humaneval_044__gpt5_model__optimized__r1.json,humaneval_044__gpt5_model__optimized__r3.json,1,3,17.067568,15.068493,1.9990750000000013,True
humaneval_044,HumanEval/44,gpt5_model,readable,5,humaneval_044__gpt5_model__readable__r1.json,humaneval_044__gpt5_model__readable__r1.json,1,1,15.04902,15.04902,0.0,False
humaneval_045,HumanEval/45,claude_model,basic,5,humaneval_045__claude_model__basic__r1.json,humaneval_045__claude_model__basic__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,claude_model,concise,5,humaneval_045__claude_model__concise__r1.json,humaneval_045__claude_model__concise__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,claude_model,constraint,5,humaneval_045__claude_model__constraint__r1.json,humaneval_045__claude_model__constraint__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,claude_model,optimized,5,humaneval_045__claude_model__optimized__r1.json,humaneval_045__claude_model__optimized__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,claude_model,readable,5,humaneval_045__claude_model__readable__r1.json,humaneval_045__claude_model__readable__r1.json,1,1,8.045455,8.045455,0.0,False
humaneval_045,HumanEval/45,deepseek_model,basic,5,humaneval_045__deepseek_model__basic__r1.json,humaneval_045__deepseek_model__basic__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,deepseek_model,concise,5,humaneval_045__deepseek_model__concise__r1.json,humaneval_045__deepseek_model__concise__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,deepseek_model,constraint,5,humaneval_045__deepseek_model__constraint__r1.json,humaneval_045__deepseek_model__constraint__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,deepseek_model,optimized,5,humaneval_045__deepseek_model__optimized__r1.json,humaneval_045__deepseek_model__optimized__r1.json,1,1,8.058824,8.058824,0.0,False
humaneval_045,HumanEval/45,deepseek_model,readable,5,humaneval_045__deepseek_model__readable__r1.json,humaneval_045__deepseek_model__readable__r4.json,1,4,8.058824,8.045455,0.013368999999999076,True
humaneval_045,HumanEval/45,gpt5_model,basic,5,humaneval_045__gpt5_model__basic__r1.json,humaneval_045__gpt5_model__basic__r2.json,1,2,10.042857,10.042254,0.0006029999999999092,True
humaneval_045,HumanEval/45,gpt5_model,concise,5,humaneval_045__gpt5_model__concise__r1.json,humaneval_045__gpt5_model__concise__r1.json,1,1,11.05,11.05,0.0,False
humaneval_045,HumanEval/45,gpt5_model,constraint,5,humaneval_045__gpt5_model__constraint__r1.json,humaneval_045__gpt5_model__constraint__r2.json,1,2,14.073529,12.076923,1.9966059999999999,True
humaneval_045,HumanEval/45,gpt5_model,optimized,5,humaneval_045__gpt5_model__optimized__r1.json,humaneval_045__gpt5_model__optimized__r1.json,1,1,10.042857,10.042857,0.0,False
humaneval_045,HumanEval/45,gpt5_model,readable,5,humaneval_045__gpt5_model__readable__r1.json,humaneval_045__gpt5_model__readable__r4.json,1,4,13.084906,11.056818,2.0280880000000003,True
humaneval_046,HumanEval/46,claude_model,basic,5,humaneval_046__claude_model__basic__r1.json,humaneval_046__claude_model__basic__r4.json,1,4,16.097087,16.074074,0.02301299999999884,True
humaneval_046,HumanEval/46,claude_model,concise,5,humaneval_046__claude_model__concise__r1.json,humaneval_046__claude_model__concise__r4.json,1,4,16.098039,16.097087,0.0009520000000016182,True
humaneval_046,HumanEval/46,claude_model,constraint,5,humaneval_046__claude_model__constraint__r1.json,humaneval_046__claude_model__constraint__r1.json,1,1,16.097087,16.097087,0.0,False
humaneval_046,HumanEval/46,claude_model,optimized,5,humaneval_046__claude_model__optimized__r1.json,humaneval_046__claude_model__optimized__r1.json,1,1,16.097087,16.097087,0.0,False
humaneval_046,HumanEval/46,claude_model,readable,5,humaneval_046__claude_model__readable__r1.json,humaneval_046__claude_model__readable__r1.json,1,1,11.043011,11.043011,0.0,False
humaneval_046,HumanEval/46,deepseek_model,basic,5,humaneval_046__deepseek_model__basic__r1.json,humaneval_046__deepseek_model__basic__r1.json,1,1,15.092593,15.092593,0.0,False
humaneval_046,HumanEval/46,deepseek_model,concise,5,humaneval_046__deepseek_model__concise__r1.json,humaneval_046__deepseek_model__concise__r1.json,1,1,14.060606,14.060606,0.0,False
humaneval_046,HumanEval/46,deepseek_model,constraint,5,humaneval_046__deepseek_model__constraint__r1.json,humaneval_046__deepseek_model__constraint__r1.json,1,1,15.090909,15.090909,0.0,False
humaneval_046,HumanEval/46,deepseek_model,optimized,5,humaneval_046__deepseek_model__optimized__r1.json,humaneval_046__deepseek_model__optimized__r1.json,1,1,14.060606,14.060606,0.0,False
humaneval_046,HumanEval/46,deepseek_model,readable,5,humaneval_046__deepseek_model__readable__r1.json,humaneval_046__deepseek_model__readable__r4.json,1,4,15.091743,15.088496,0.003247,True
