file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,functional_traceback,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_031__deepseek_model__optimized__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,optimized,2,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__optimized__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,optimized,3,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__optimized__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,optimized,4,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__optimized__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,optimized,5,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__readable__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,readable,1,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__readable__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,readable,2,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__readable__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,readable,3,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__readable__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,readable,4,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__deepseek_model__readable__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,deepseek_model,deepseek-chat,deepseek,readable,5,success,,,91.0,10.0,4.0,1.0,1.0,10.0,0.10989,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.7359327684791441
humaneval_031__gpt5_model__basic__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,basic,1,success,,,101.0,8.0,6.0,1.0,1.0,13.0,0.128713,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.393532631103731
humaneval_031__gpt5_model__basic__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,basic,2,success,,,101.0,8.0,6.0,1.0,1.0,13.0,0.128713,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.393532631103731
humaneval_031__gpt5_model__basic__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,basic,3,success,,,87.0,8.0,5.0,1.0,1.0,12.0,0.137931,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.715572451200073
humaneval_031__gpt5_model__basic__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,basic,4,success,,,114.0,10.0,5.0,1.0,1.0,12.0,0.105263,"[""is_prime""]",True,True,,,,True,0.4511355151395842,1.188725069551748,0.12528863554427352,-0.3158540555843367,1.5742840108760006
humaneval_031__gpt5_model__basic__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,basic,5,success,,,101.0,8.0,6.0,1.0,1.0,13.0,0.128713,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.393532631103731
humaneval_031__gpt5_model__concise__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,concise,1,success,,,103.0,8.0,5.0,1.0,1.0,11.0,0.106796,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,1.6278408609744703
humaneval_031__gpt5_model__concise__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,concise,2,success,,,116.0,10.0,4.0,1.0,1.0,10.0,0.086207,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.9085440660120504
humaneval_031__gpt5_model__concise__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,concise,3,success,,,102.0,10.0,4.0,1.0,1.0,10.0,0.098039,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,1.321906525480473
humaneval_031__gpt5_model__concise__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,concise,4,success,,,116.0,10.0,4.0,1.0,1.0,10.0,0.086207,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.9085440660120504
humaneval_031__gpt5_model__concise__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,concise,5,success,,,116.0,10.0,4.0,1.0,1.0,10.0,0.086207,"[""is_prime""]",True,True,,,,True,0.4511355151395842,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.9085440660120504
humaneval_031__gpt5_model__constraint__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,constraint,1,success,,,90.0,8.0,5.0,1.0,1.0,12.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__constraint__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,constraint,2,success,,,124.0,8.0,6.0,2.0,1.0,14.0,0.112903,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,1.0292354734376907,-0.3158540555843367,1.8411948619864427
humaneval_031__gpt5_model__constraint__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,constraint,3,success,,,90.0,8.0,5.0,1.0,1.0,12.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__constraint__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,constraint,4,success,,,90.0,8.0,5.0,1.0,1.0,12.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__constraint__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,constraint,5,success,,,104.0,8.0,6.0,1.0,1.0,13.0,0.125,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.2638153549030675
humaneval_031__gpt5_model__optimized__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,optimized,1,success,,,130.0,9.0,8.0,1.0,1.0,17.0,0.130769,"[""is_prime""]",True,True,,,,True,-0.13805475638678374,2.4427344218712195,0.12528863554427352,-0.3158540555843367,2.4653609962716723
humaneval_031__gpt5_model__optimized__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,optimized,2,success,,,114.0,10.0,5.0,1.0,1.0,12.0,0.105263,"[""is_prime""]",True,True,,,,True,0.4511355151395842,1.188725069551748,0.12528863554427352,-0.3158540555843367,1.5742840108760006
humaneval_031__gpt5_model__optimized__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,optimized,3,success,,,114.0,10.0,5.0,1.0,1.0,12.0,0.105263,"[""is_prime""]",True,True,,,,True,0.4511355151395842,1.188725069551748,0.12528863554427352,-0.3158540555843367,1.5742840108760006
humaneval_031__gpt5_model__optimized__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,optimized,4,success,,,130.0,9.0,8.0,1.0,1.0,17.0,0.130769,"[""is_prime""]",True,True,,,,True,-0.13805475638678374,2.4427344218712195,0.12528863554427352,-0.3158540555843367,2.4653609962716723
humaneval_031__gpt5_model__optimized__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,optimized,5,success,,,90.0,8.0,5.0,1.0,1.0,12.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__readable__r1.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,readable,1,success,,,101.0,8.0,6.0,1.0,1.0,13.0,0.128713,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.393532631103731
humaneval_031__gpt5_model__readable__r2.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,readable,2,success,,,116.0,9.0,6.0,1.0,1.0,14.0,0.12069,"[""is_prime""]",True,True,,,,True,-0.13805475638678374,1.6067281869915717,0.12528863554427352,-0.3158540555843367,2.1132413014624913
humaneval_031__gpt5_model__readable__r3.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,readable,3,success,,,120.0,9.0,7.0,1.0,1.0,16.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.13805475638678374,2.0247313044313957,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__readable__r4.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,readable,4,success,,,90.0,8.0,5.0,1.0,1.0,12.0,0.133333,"[""is_prime""]",True,True,,,,True,-0.7272450279131517,1.188725069551748,0.12528863554427352,-0.3158540555843367,2.554936836879941
humaneval_031__gpt5_model__readable__r5.json,humaneval_031,HumanEval/31,Is Prime,is_prime,gpt5_model,gpt-5-mini,openai,readable,5,success,,,128.0,10.0,6.0,1.0,1.0,13.0,0.101562,"[""is_prime""]",True,True,,,,True,0.4511355151395842,1.6067281869915717,0.12528863554427352,-0.3158540555843367,1.4449859663786517
humaneval_032__claude_model__basic__r1.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,basic,1,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
humaneval_032__claude_model__basic__r2.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,basic,2,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
humaneval_032__claude_model__basic__r3.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,basic,3,success,,,180.0,10.0,3.0,2.0,2.0,9.0,0.05,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3563827908146214
humaneval_032__claude_model__basic__r4.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,basic,4,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
humaneval_032__claude_model__basic__r5.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,basic,5,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
humaneval_032__claude_model__concise__r1.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,concise,1,success,,,148.0,10.0,1.0,2.0,2.0,5.0,0.033784,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9229045658940621
humaneval_032__claude_model__concise__r2.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,concise,2,success,,,148.0,10.0,1.0,2.0,2.0,5.0,0.033784,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9229045658940621
humaneval_032__claude_model__concise__r3.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,concise,3,success,,,148.0,10.0,1.0,2.0,2.0,5.0,0.033784,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9229045658940621
humaneval_032__claude_model__concise__r4.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,concise,4,success,,,148.0,10.0,1.0,2.0,2.0,5.0,0.033784,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9229045658940621
humaneval_032__claude_model__concise__r5.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,concise,5,success,,,148.0,10.0,1.0,2.0,2.0,5.0,0.033784,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9229045658940621
humaneval_032__claude_model__constraint__r1.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,constraint,1,success,,,177.0,10.0,3.0,2.0,2.0,9.0,0.050847,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3267920197556496
humaneval_032__claude_model__constraint__r2.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,constraint,2,success,,,177.0,10.0,3.0,2.0,2.0,9.0,0.050847,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3267920197556496
humaneval_032__claude_model__constraint__r3.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,constraint,3,success,,,177.0,10.0,3.0,2.0,2.0,9.0,0.050847,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3267920197556496
humaneval_032__claude_model__constraint__r4.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,constraint,4,success,,,177.0,10.0,3.0,2.0,2.0,9.0,0.050847,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3267920197556496
humaneval_032__claude_model__constraint__r5.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,constraint,5,success,,,177.0,10.0,3.0,2.0,2.0,9.0,0.050847,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3267920197556496
humaneval_032__claude_model__optimized__r1.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,optimized,1,success,,,180.0,10.0,3.0,2.0,2.0,9.0,0.05,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3563827908146214
humaneval_032__claude_model__optimized__r2.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,optimized,2,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
humaneval_032__claude_model__optimized__r3.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,optimized,3,success,,,152.0,10.0,1.0,2.0,2.0,5.0,0.032895,"[""poly"", ""find_zero""]",True,True,,,,True,0.4511355151395842,-0.4832874002075477,1.0292354734376907,2.3206260945275825,-0.9539626479146358
humaneval_032__claude_model__optimized__r4.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,optimized,4,success,,,180.0,10.0,3.0,2.0,2.0,9.0,0.05,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,0.35271883467210013,1.0292354734376907,2.3206260945275825,-0.3563827908146214
humaneval_032__claude_model__optimized__r5.json,humaneval_032,HumanEval/32,Find Zero,find_zero,claude_model,claude-sonnet-4-6,anthropic,optimized,5,success,,,163.0,10.0,2.0,2.0,2.0,7.0,0.042945,"[""poly"", ""find_zero""]",False,False,AssertionError,,"Traceback (most recent call last):
  File ""/app/humaneval_worker.py"", line 60, in main
    namespace[""check""](candidate)
  File ""<string>"", line 20, in check
AssertionError
",True,0.4511355151395842,-0.0652842827677238,1.0292354734376907,2.3206260945275825,-0.6028560963884655
