file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_047__claude_model__paraphrase__paraphrase_e__r4.json,humaneval_047,HumanEval/47,Median,median,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,4,success,,,70.0,11.0,1.0,0.0,1.0,3.0,0.042857,"[""median""]",True,True,,,True,0.9753596899405581,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.5811016247598442
humaneval_047__claude_model__paraphrase__paraphrase_e__r5.json,humaneval_047,HumanEval/47,Median,median,claude_model,claude-sonnet-4-6,anthropic,paraphrase_e,5,success,,,70.0,11.0,1.0,0.0,1.0,3.0,0.042857,"[""median""]",True,True,,,True,0.9753596899405581,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.5811016247598442
humaneval_047__deepseek_model__paraphrase__paraphrase_a__r1.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_a,1,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_a__r2.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_a,2,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_a__r3.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_a,3,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_a__r4.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_a,4,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_a__r5.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_a,5,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_b__r1.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_b,1,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_b__r2.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_b,2,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_b__r3.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_b,3,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_b__r4.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_b,4,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_b__r5.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_b,5,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_c__r1.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_c,1,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_c__r2.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_c,2,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_c__r3.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_c,3,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_c__r4.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_c,4,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_c__r5.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_c,5,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_d__r1.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_d,1,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_d__r2.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_d,2,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_d__r3.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_d,3,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_d__r4.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_d,4,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_d__r5.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_d,5,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_e__r1.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_e,1,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_e__r2.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_e,2,success,,,69.0,9.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,-0.1647397821525855,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_e__r3.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_e,3,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__deepseek_model__paraphrase__paraphrase_e__r4.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_e,4,success,,,70.0,11.0,1.0,0.0,1.0,3.0,0.042857,"[""median""]",True,True,,,True,0.9753596899405581,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.5811016247598442
humaneval_047__deepseek_model__paraphrase__paraphrase_e__r5.json,humaneval_047,HumanEval/47,Median,median,deepseek_model,deepseek-flash,deepseek,paraphrase_e,5,success,,,69.0,10.0,1.0,0.0,1.0,3.0,0.043478,"[""median""]",True,True,,,True,0.4053099538939863,-0.4166835030969129,-0.7263271624051328,-0.31167166746947106,-0.55963309660507
humaneval_047__gpt5_model__paraphrase__paraphrase_a__r1.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_a,1,success,,,125.0,9.0,4.0,0.0,1.0,9.0,0.072,"[""median""]",True,True,,,True,-0.1647397821525855,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.4263980789673408
humaneval_047__gpt5_model__paraphrase__paraphrase_a__r2.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_a,2,success,,,125.0,9.0,4.0,0.0,1.0,9.0,0.072,"[""median""]",True,True,,,True,-0.1647397821525855,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.4263980789673408
humaneval_047__gpt5_model__paraphrase__paraphrase_a__r3.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_a,3,success,,,106.0,10.0,3.0,0.0,1.0,6.0,0.056604,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,-0.10585547895681718
humaneval_047__gpt5_model__paraphrase__paraphrase_a__r4.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_a,4,success,,,110.0,10.0,3.0,0.0,1.0,7.0,0.063636,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.13724708140448957
humaneval_047__gpt5_model__paraphrase__paraphrase_a__r5.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_a,5,success,,,104.0,10.0,3.0,0.0,1.0,7.0,0.067308,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.2641914217979368
humaneval_047__gpt5_model__paraphrase__paraphrase_b__r1.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_b,1,success,,,102.0,10.0,3.0,0.0,1.0,7.0,0.068627,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.3097904373150814
humaneval_047__gpt5_model__paraphrase__paraphrase_b__r2.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_b,2,success,,,88.0,10.0,2.0,0.0,1.0,5.0,0.056818,"[""median""]",True,True,,,True,0.4053099538939863,0.0035903305289000246,-0.7263271624051328,-0.31167166746947106,-0.09845730661362614
humaneval_047__gpt5_model__paraphrase__paraphrase_b__r3.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_b,3,success,,,99.0,10.0,3.0,0.0,1.0,6.0,0.060606,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.032497258040615935
humaneval_047__gpt5_model__paraphrase__paraphrase_b__r4.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_b,4,success,,,124.0,9.0,5.0,0.0,1.0,11.0,0.08871,"[""median""]",True,True,,,True,-0.1647397821525855,1.2644118314063388,-0.7263271624051328,-0.31167166746947106,1.0040777979146442
humaneval_047__gpt5_model__paraphrase__paraphrase_b__r5.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_b,5,success,,,100.0,10.0,3.0,0.0,1.0,7.0,0.07,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.3572562813674246
humaneval_047__gpt5_model__paraphrase__paraphrase_c__r1.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_c,1,success,,,83.0,10.0,2.0,0.0,1.0,5.0,0.060241,"[""median""]",True,True,,,True,0.4053099538939863,0.0035903305289000246,-0.7263271624051328,-0.31167166746947106,0.019878879978631248
humaneval_047__gpt5_model__paraphrase__paraphrase_c__r2.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_c,2,success,,,110.0,10.0,3.0,0.0,1.0,7.0,0.063636,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.13724708140448957
humaneval_047__gpt5_model__paraphrase__paraphrase_c__r3.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_c,3,success,,,126.0,8.0,4.0,0.0,1.0,8.0,0.063492,"[""median""]",True,True,,,True,-0.7347895181991573,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.13226887197729587
humaneval_047__gpt5_model__paraphrase__paraphrase_c__r4.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_c,4,success,,,57.0,7.0,2.0,0.0,1.0,5.0,0.087719,"[""median""]",True,True,,,True,-1.304839254245729,0.0035903305289000246,-0.7263271624051328,-0.31167166746947106,0.9698180372038859
humaneval_047__gpt5_model__paraphrase__paraphrase_c__r5.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_c,5,success,,,116.0,10.0,4.0,0.0,1.0,8.0,0.068966,"[""median""]",True,True,,,True,0.4053099538939863,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.3215099720082674
humaneval_047__gpt5_model__paraphrase__paraphrase_d__r1.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_d,1,success,,,110.0,8.0,3.0,0.0,1.0,7.0,0.063636,"[""median""]",True,True,,,True,-0.7347895181991573,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.13724708140448957
humaneval_047__gpt5_model__paraphrase__paraphrase_d__r2.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_d,2,success,,,108.0,8.0,3.0,0.0,1.0,7.0,0.064815,"[""median""]",True,True,,,True,-0.7347895181991573,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.1780061710896404
humaneval_047__gpt5_model__paraphrase__paraphrase_d__r3.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_d,3,success,,,88.0,10.0,2.0,0.0,1.0,5.0,0.056818,"[""median""]",True,True,,,True,0.4053099538939863,0.0035903305289000246,-0.7263271624051328,-0.31167166746947106,-0.09845730661362614
humaneval_047__gpt5_model__paraphrase__paraphrase_d__r4.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_d,4,success,,,104.0,10.0,3.0,0.0,1.0,7.0,0.067308,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.2641914217979368
humaneval_047__gpt5_model__paraphrase__paraphrase_d__r5.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_d,5,success,,,102.0,10.0,3.0,0.0,1.0,7.0,0.068627,"[""median""]",True,True,,,True,0.4053099538939863,0.42386416415471295,-0.7263271624051328,-0.31167166746947106,0.3097904373150814
humaneval_047__gpt5_model__paraphrase__paraphrase_e__r1.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_e,1,success,,,128.0,9.0,5.0,0.0,1.0,11.0,0.085938,"[""median""]",True,True,,,True,-0.1647397821525855,1.2644118314063388,-0.7263271624051328,-0.31167166746947106,0.9082472664411599
humaneval_047__gpt5_model__paraphrase__paraphrase_e__r2.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_e,2,success,,,118.0,10.0,4.0,0.0,1.0,8.0,0.067797,"[""median""]",True,True,,,True,0.4053099538939863,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.28109659131111603
humaneval_047__gpt5_model__paraphrase__paraphrase_e__r3.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_e,3,success,,,127.0,9.0,4.0,0.0,1.0,8.0,0.062992,"[""median""]",True,True,,,True,-0.1647397821525855,0.8441379977805259,-0.7263271624051328,-0.31167166746947106,0.1149834225773167
humaneval_047__gpt5_model__paraphrase__paraphrase_e__r4.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_e,4,success,,,137.0,9.0,5.0,0.0,1.0,10.0,0.072993,"[""median""]",True,True,,,True,-0.1647397821525855,1.2644118314063388,-0.7263271624051328,-0.31167166746947106,0.4607269814756997
humaneval_047__gpt5_model__paraphrase__paraphrase_e__r5.json,humaneval_047,HumanEval/47,Median,median,gpt5_model,gpt-5-mini,openai,paraphrase_e,5,success,,,135.0,9.0,5.0,0.0,1.0,10.0,0.074074,"[""median""]",True,True,,,True,-0.1647397821525855,1.2644118314063388,-0.7263271624051328,-0.31167166746947106,0.4980981230784545
humaneval_048__claude_model__paraphrase__paraphrase_a__r1.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,1,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_a__r2.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,2,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_a__r3.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,3,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_a__r4.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,4,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_a__r5.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_a,5,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_b__r1.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,1,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_b__r2.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,2,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_b__r3.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,3,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_b__r4.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,4,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
humaneval_048__claude_model__paraphrase__paraphrase_b__r5.json,humaneval_048,HumanEval/48,Is Palindrome,is_palindrome,claude_model,claude-sonnet-4-6,anthropic,paraphrase_b,5,success,,,21.0,8.0,0.0,0.0,1.0,1.0,0.047619,"[""is_palindrome""]",True,True,,,True,-0.7347895181991573,-0.8369573367227258,-0.7263271624051328,-0.31167166746947106,-0.41647500467444265
